Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor
1984,2,17230.0,1984-02-29,02/29/1984_24:00,15
1984,3,21280.0,1984-03-31,03/31/1984_24:00,15
1984,4,19290.0,1984-04-30,04/30/1984_24:00,15
1984,5,16610.0,1984-05-31,05/31/1984_24:00,15
1984,6,17780.0,1984-06-30,06/30/1984_24:00,15
1984,7,18070.0,1984-07-31,07/31/1984_24:00,15
1984,8,21570.0,1984-08-31,08/31/1984_24:00,15
1984,9,20120.0,1984-09-30,09/30/1984_24:00,15
1984,10,18630.0,1984-10-31,10/31/1984_24:00,15
1984,11,17330.0,1984-11-30,11/30/1984_24:00,15
1984,12,20220.0,1984-12-31,12/31/1984_24:00,15
1985,1,18140.0,1985-01-31,01/31/1985_24:00,15
1985,2,16770.0,1985-02-28,02/28/1985_24:00,15
1985,3,20300.0,1985-03-31,03/31/1985_24:00,15
1985,4,15130.0,1985-04-30,04/30/1985_24:00,15
1985,5,16600.0,1985-05-31,05/31/1985_24:00,15
1985,6,17600.0,1985-06-30,06/30/1985_24:00,15
1985,7,15580.0,1985-07-31,07/31/1985_24:00,15
1985,8,15630.0,1985-08-31,08/31/1985_24:00,15
1985,9,20080.0,1985-09-30,09/30/1985_24:00,15
1985,10,19960.0,1985-10-31,10/31/1985_24:00,15
1985,11,18806.0,1985-11-30,11/30/1985_24:00,15
1985,12,23437.0,1985-12-31,12/31/1985_24:00,15
1986,1,20960.0,1986-01-31,01/31/1986_24:00,15
1986,2,19860.0,1986-02-28,02/28/1986_24:00,15
1986,3,16818.0,1986-03-31,03/31/1986_24:00,15
1986,4,22135.0,1986-04-30,04/30/1986_24:00,15
1986,5,18770.0,1986-05-31,05/31/1986_24:00,15
1986,6,23122.0,1986-06-30,06/30/1986_24:00,15
1986,7,25884.0,1986-07-31,07/31/1986_24:00,15
1986,8,20780.0,1986-08-31,08/31/1986_24:00,15
1986,9,12774.0,1986-09-30,09/30/1986_24:00,15
1986,10,9854.0,1986-10-31,10/31/1986_24:00,15
1986,11,21967.0,1986-11-30,11/30/1986_24:00,15
1986,12,21549.0,1986-12-31,12/31/1986_24:00,15
1987,1,7372.0,1987-01-31,01/31/1987_24:00,15
1987,2,12280.0,1987-02-28,02/28/1987_24:00,15
1987,3,22723.0,1987-03-31,03/31/1987_24:00,15
1987,4,16036.0,1987-04-30,04/30/1987_24:00,15
1987,5,15356.0,1987-05-31,05/31/1987_24:00,15
1987,6,13885.0,1987-06-30,06/30/1987_24:00,15
1987,7,8467.0,1987-07-31,07/31/1987_24:00,15
1987,8,11864.0,1987-08-31,08/31/1987_24:00,15
1987,9,9266.0,1987-09-30,09/30/1987_24:00,15
1987,10,18680.0,1987-10-31,10/31/1987_24:00,15
1987,11,20260.0,1987-11-30,11/30/1987_24:00,15
1987,12,21652.0,1987-12-31,12/31/1987_24:00,15
1988,1,19760.0,1988-01-31,01/31/1988_24:00,15
1988,2,14796.0,1988-02-29,02/29/1988_24:00,15
1988,3,19740.0,1988-03-31,03/31/1988_24:00,15
1988,4,21100.0,1988-04-30,04/30/1988_24:00,15
1988,5,14165.0,1988-05-31,05/31/1988_24:00,15
1988,6,11012.0,1988-06-30,06/30/1988_24:00,15
1988,8,10938.0,1988-08-31,08/31/1988_24:00,15
1988,9,9458.0,1988-09-30,09/30/1988_24:00,15
1988,10,10775.0,1988-10-31,10/31/1988_24:00,15
1988,11,10528.0,1988-11-30,11/30/1988_24:00,15
1988,12,11591.0,1988-12-31,12/31/1988_24:00,15
1989,1,10425.0,1989-01-31,01/31/1989_24:00,15
1989,2,9422.0,1989-02-28,02/28/1989_24:00,15
1989,3,15868.0,1989-03-31,03/31/1989_24:00,15
1989,4,16869.0,1989-04-30,04/30/1989_24:00,15
1989,5,11062.0,1989-05-31,05/31/1989_24:00,15
1989,6,11325.0,1989-06-30,06/30/1989_24:00,15
1989,7,16444.0,1989-07-31,07/31/1989_24:00,15
1989,8,19740.0,1989-08-31,08/31/1989_24:00,15
1989,9,17090.0,1989-09-30,09/30/1989_24:00,15
1989,10,10875.0,1989-10-31,10/31/1989_24:00,15
