STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS,Datetime
TLC,M,15,STORAGE,19700501 0000,19700531 0000,42000.0,,AF,1970-05-01
TLC,M,15,STORAGE,19700601 0000,19700630 0000,44600.0,,AF,1970-06-01
TLC,M,15,STORAGE,19700701 0000,19700731 0000,23550.0,,AF,1970-07-01
TLC,M,15,STORAGE,19700801 0000,19700831 0000,24800.0,,AF,1970-08-01
TLC,M,15,STORAGE,19700901 0000,19700901 0000,15960.0,,AF,1970-09-01
TLC,M,15,STORAGE,19701001 0000,19701031 0000,11280.0,,AF,1970-10-01
TLC,M,15,STORAGE,19701101 0000,19701130 0000,10330.0,,AF,1970-11-01
TLC,M,15,STORAGE,19701201 0000,19701231 0000,10020.0,,AF,1970-12-01
TLC,M,15,STORAGE,19710101 0000,19710131 0000,33290.0,,AF,1971-01-01
TLC,M,15,STORAGE,19710201 0000,19710301 0000,34400.0,,AF,1971-02-01
TLC,M,15,STORAGE,19710301 0000,19710331 0000,40080.0,,AF,1971-03-01
TLC,M,15,STORAGE,19710401 0000,19710430 0000,26490.0,,AF,1971-04-01
TLC,M,15,STORAGE,19710501 0000,19710531 0000,34120.0,,AF,1971-05-01
TLC,M,15,STORAGE,19710601 0000,19710630 0000,22210.0,,AF,1971-06-01
TLC,M,15,STORAGE,19710701 0000,19710731 0000,22780.0,,AF,1971-07-01
TLC,M,15,STORAGE,19710801 0000,19710831 0000,18360.0,,AF,1971-08-01
TLC,M,15,STORAGE,19710901 0000,19710930 0000,9400.0,,AF,1971-09-01
TLC,M,15,STORAGE,19711001 0000,19711031 0000,26490.0,,AF,1971-10-01
TLC,M,15,STORAGE,19711101 0000,19711130 0000,28070.0,,AF,1971-11-01
TLC,M,15,STORAGE,19711201 0000,19711231 0000,25240.0,,AF,1971-12-01
TLC,M,15,STORAGE,19720101 0000,19720131 0000,33840.0,,AF,1972-01-01
TLC,M,15,STORAGE,19720201 0000,19720229 0000,30840.0,,AF,1972-02-01
TLC,M,15,STORAGE,19720301 0000,19720331 0000,18360.0,,AF,1972-03-01
TLC,M,15,STORAGE,19720401 0000,19720430 0000,21080.0,,AF,1972-04-01
TLC,M,15,STORAGE,19720501 0000,19720531 0000,16640.0,,AF,1972-05-01
TLC,M,15,STORAGE,19720601 0000,19720630 0000,16840.0,,AF,1972-06-01
TLC,M,15,STORAGE,19720701 0000,19720731 0000,16840.0,,AF,1972-07-01
TLC,M,15,STORAGE,19720801 0000,19720831 0000,13070.0,,AF,1972-08-01
TLC,M,15,STORAGE,19720901 0000,19720930 0000,11120.0,,AF,1972-09-01
TLC,M,15,STORAGE,19721001 0000,19721031 0000,24780.0,,AF,1972-10-01
